campaign_member_id,person_record_id,entity_type,campaign_id,campaign_name,campaign_type,member_status,is_responded,response_date,is_automated,is_active,scoring_person_id
CM000246,C00313,Contact,CAM0055,Advertisement Campaign 055,Advertisement,Sent,False,2025-10-13,True,True,C00313
CM000247,C00313,Contact,CAM0054,Email Campaign 054,Email,Sent,False,2025-12-19,True,True,C00313
CM000248,C00313,Contact,CAM0021,Advertisement Campaign 021,Advertisement,Sent,False,2023-08-23,True,True,C00313
CM000249,C00313,Contact,CAM0057,Event Campaign 057,Event,Sent,False,2026-05-23,True,True,C00313
CM000250,C00313,Contact,CAM0046,Webinar Campaign 046,Webinar,Sent,False,2026-01-26,True,True,C00313
CM000251,C00313,Contact,CAM0025,Event Campaign 025,Event,Attended,True,2023-03-11,False,True,C00313
CM000252,C00313,Contact,CAM0050,Webinar Campaign 050,Webinar,Attended,True,2025-09-19,False,True,C00313
CM000253,C00313,Contact,CAM0055,Advertisement Campaign 055,Advertisement,Sent,False,2025-10-14,True,True,C00313
CM000254,L00374,Lead,CAM0055,Advertisement Campaign 055,Advertisement,Sent,False,2025-10-12,True,True,L00374
CM000255,L00374,Lead,CAM0033,Advertisement Campaign 033,Advertisement,Sent,False,2023-04-01,True,True,L00374
CM000256,L00374,Lead,CAM0004,Advertisement Campaign 004,Advertisement,Sent,False,2023-12-12,False,True,L00374
CM000257,L00374,Lead,CAM0051,Webinar Campaign 051,Webinar,Sent,False,2025-03-11,True,True,L00374
CM000258,L00374,Lead,CAM0012,Telemarketing Campaign 012,Telemarketing,Sent,False,2023-11-03,True,True,L00374
CM000259,L00374,Lead,CAM0041,Email Campaign 041,Email,Clicked,True,2025-05-11,False,False,L00374
CM000260,L00374,Lead,CAM0041,Email Campaign 041,Email,Sent,False,2025-04-22,True,True,L00374
CM000261,C00240,Contact,CAM0002,Telemarketing Campaign 002,Telemarketing,Sent,False,2023-02-21,False,True,C00240
CM000262,L00458,Lead,CAM0018,Content Syndication Campaign 018,Content Syndication,Clicked,True,2024-06-19,False,True,L00458
CM000263,L00458,Lead,CAM0047,Advertisement Campaign 047,Advertisement,Sent,False,2025-06-27,True,True,L00458
CM000264,L00458,Lead,CAM0047,Advertisement Campaign 047,Advertisement,Sent,False,2025-07-10,True,True,L00458
CM000265,L00458,Lead,CAM0053,Email Campaign 053,Email,Sent,False,2025-05-25,True,True,L00458
CM000266,L00458,Lead,CAM0032,Webinar Campaign 032,Webinar,Sent,False,2023-05-10,True,True,L00458
CM000267,L00458,Lead,CAM0017,Content Syndication Campaign 017,Content Syndication,Sent,False,2023-11-22,True,True,L00458
CM000268,L00458,Lead,CAM0031,Email Campaign 031,Email,Sent,False,2024-03-09,True,True,L00458
CM000269,L00458,Lead,CAM0054,Email Campaign 054,Email,Sent,False,2025-12-12,True,True,L00458
CM000270,C00061,Contact,CAM0060,Event Campaign 060,Event,Registered,True,2026-04-26,False,True,C00061
CM000271,C00061,Contact,CAM0037,Email Campaign 037,Email,Sent,False,2024-03-25,True,True,C00061
CM000272,C00022,Contact,CAM0058,Webinar Campaign 058,Webinar,Attended,True,2026-05-29,False,False,C00022
CM000273,C00022,Contact,CAM0022,Event Campaign 022,Event,Attended,True,2024-05-22,False,True,C00022
CM000274,C00022,Contact,CAM0030,Event Campaign 030,Event,Registered,True,2023-09-13,False,True,C00022
CM000275,L00153,Lead,CAM0056,Webinar Campaign 056,Webinar,Attended,True,2026-05-01,False,True,L00153
CM000276,C00366,Contact,CAM0008,Email Campaign 008,Email,Sent,False,2023-04-23,True,True,C00366
CM000277,C00366,Contact,CAM0044,Event Campaign 044,Event,Registered,True,2025-10-18,False,True,C00366
CM000278,C00026,Contact,CAM0023,Webinar Campaign 023,Webinar,No Show,True,2024-05-23,False,True,C00026
CM000279,C00318,Contact,CAM0060,Event Campaign 060,Event,Sent,False,2026-04-28,True,True,C00318
CM000280,C00318,Contact,CAM0043,Webinar Campaign 043,Webinar,Registered,True,2025-09-30,False,True,C00318
CM000281,C00318,Contact,CAM0045,Email Campaign 045,Email,Sent,False,2025-05-09,True,True,C00318
CM000282,C00318,Contact,CAM0009,Webinar Campaign 009,Webinar,Sent,False,2024-08-09,True,True,C00318
CM000283,C00318,Contact,CAM0035,Event Campaign 035,Event,Sent,False,2025-01-12,True,True,C00318
CM000284,C00318,Contact,CAM0045,Email Campaign 045,Email,Sent,False,2025-05-04,True,True,C00318
CM000285,C00318,Contact,CAM0049,Webinar Campaign 049,Webinar,Attended,True,2025-10-27,False,True,C00318
CM000286,C00318,Contact,CAM0023,Webinar Campaign 023,Webinar,Attended,True,2024-05-06,False,True,C00318
CM000287,C00318,Contact,CAM0034,Webinar Campaign 034,Webinar,Sent,False,2024-05-25,True,True,C00318
CM000288,C00318,Contact,CAM0011,Webinar Campaign 011,Webinar,Sent,False,2024-01-27,True,False,C00318
CM000289,C00318,Contact,CAM0026,Telemarketing Campaign 026,Telemarketing,Sent,False,2023-12-22,True,True,C00318
CM000290,L00128,Lead,CAM0056,Webinar Campaign 056,Webinar,Attended,True,2026-04-12,False,True,L00128
CM000291,L00128,Lead,CAM0048,Event Campaign 048,Event,Registered,True,2025-08-07,False,True,L00128
CM000292,L00128,Lead,CAM0051,Webinar Campaign 051,Webinar,Registered,True,2025-03-10,False,True,L00128
CM000293,C00079,Contact,CAM0018,Content Syndication Campaign 018,Content Syndication,Clicked,True,2024-07-07,False,False,C00079
CM000294,C00079,Contact,CAM0060,Event Campaign 060,Event,Attended,True,2026-05-03,False,True,C00079
CM000295,C00269,Contact,CAM0019,Webinar Campaign 019,Webinar,Registered,True,2024-06-20,False,True,C00269
CM000296,C00269,Contact,CAM0001,Email Campaign 001,Email,Sent,False,2024-10-26,True,True,C00269
CM000297,C00269,Contact,CAM0006,Telemarketing Campaign 006,Telemarketing,Sent,False,2023-04-18,True,True,C00269
CM000298,C00269,Contact,CAM0055,Advertisement Campaign 055,Advertisement,Sent,False,2025-09-29,True,True,C00269
CM000299,C00269,Contact,CAM0058,Webinar Campaign 058,Webinar,Sent,False,2026-05-22,True,True,C00269
CM000300,C00269,Contact,CAM0042,Advertisement Campaign 042,Advertisement,Sent,False,2025-12-13,False,True,C00269
CM000301,C00269,Contact,CAM0007,Advertisement Campaign 007,Advertisement,Sent,False,2023-12-11,False,True,C00269
CM000302,C00269,Contact,CAM0036,Advertisement Campaign 036,Advertisement,Sent,False,2024-09-27,True,True,C00269
CM000303,C00269,Contact,CAM0026,Telemarketing Campaign 026,Telemarketing,Sent,False,2023-12-20,True,True,C00269
CM000304,C00269,Contact,CAM0015,Advertisement Campaign 015,Advertisement,Sent,False,2024-05-03,True,True,C00269
CM000305,C00231,Contact,CAM0060,Event Campaign 060,Event,Attended,True,2026-05-12,False,True,C00231
CM000306,C00231,Contact,CAM0057,Event Campaign 057,Event,Registered,True,2026-05-11,False,True,C00231
CM000307,C00231,Contact,CAM0040,Webinar Campaign 040,Webinar,Attended,True,2023-12-18,False,True,C00231
CM000308,C00231,Contact,CAM0021,Advertisement Campaign 021,Advertisement,Sent,False,2023-08-16,False,True,C00231
CM000309,C00231,Contact,CAM0054,Email Campaign 054,Email,Clicked,True,2025-12-13,False,True,C00231
CM000310,C00231,Contact,CAM0010,Content Syndication Campaign 010,Content Syndication,Clicked,True,2024-04-15,False,True,C00231
CM000311,C00231,Contact,CAM0015,Advertisement Campaign 015,Advertisement,Clicked,True,2024-04-25,False,True,C00231
CM000312,L00012,Lead,CAM0029,Webinar Campaign 029,Webinar,Attended,True,2024-01-28,False,True,L00012
CM000313,L00503,Lead,CAM0027,Advertisement Campaign 027,Advertisement,Sent,False,2024-04-11,True,False,L00503
CM000314,L00503,Lead,CAM0034,Webinar Campaign 034,Webinar,Sent,False,2024-06-06,True,False,L00503
CM000315,L00503,Lead,CAM0045,Email Campaign 045,Email,Sent,False,2025-05-06,True,True,L00503
CM000316,L00503,Lead,CAM0033,Advertisement Campaign 033,Advertisement,Sent,False,2023-03-09,False,True,L00503
CM000317,L00503,Lead,CAM0045,Email Campaign 045,Email,Sent,False,2025-05-09,True,True,L00503
CM000318,L00503,Lead,CAM0048,Event Campaign 048,Event,Registered,True,2025-07-17,False,True,L00503
CM000319,L00503,Lead,CAM0048,Event Campaign 048,Event,Registered,True,2025-07-16,False,False,L00503
CM000320,L00123,Lead,CAM0060,Event Campaign 060,Event,Registered,True,2026-04-28,False,True,L00123
CM000321,C00162,Contact,CAM0021,Advertisement Campaign 021,Advertisement,Sent,False,2023-08-15,True,True,C00162
CM000322,C00162,Contact,CAM0001,Email Campaign 001,Email,Sent,False,2024-11-01,True,True,C00162
CM000323,C00162,Contact,CAM0060,Event Campaign 060,Event,Sent,False,2026-04-28,True,True,C00162
CM000324,C00162,Contact,CAM0026,Telemarketing Campaign 026,Telemarketing,Sent,False,2024-01-04,True,True,C00162
CM000325,C00162,Contact,CAM0048,Event Campaign 048,Event,Sent,False,2025-07-30,True,True,C00162
CM000326,C00162,Contact,CAM0032,Webinar Campaign 032,Webinar,Sent,False,2023-05-25,True,True,C00162
CM000327,C00162,Contact,CAM0039,Advertisement Campaign 039,Advertisement,Sent,False,2025-01-16,True,True,C00162
CM000328,C00162,Contact,CAM0029,Webinar Campaign 029,Webinar,Sent,False,2024-02-11,True,True,C00162
CM000329,C00162,Contact,CAM0042,Advertisement Campaign 042,Advertisement,Sent,False,2025-12-17,True,True,C00162
CM000330,C00375,Contact,CAM0049,Webinar Campaign 049,Webinar,Attended,True,2025-10-28,False,True,C00375
CM000331,C00375,Contact,CAM0060,Event Campaign 060,Event,Sent,False,2026-05-03,True,True,C00375
CM000332,C00375,Contact,CAM0048,Event Campaign 048,Event,Sent,False,2025-07-16,True,True,C00375
CM000333,C00375,Contact,CAM0045,Email Campaign 045,Email,Clicked,True,2025-04-28,False,True,C00375
CM000334,C00375,Contact,CAM0004,Advertisement Campaign 004,Advertisement,Sent,False,2023-12-03,True,True,C00375
CM000335,C00375,Contact,CAM0037,Email Campaign 037,Email,Clicked,True,2024-03-20,False,True,C00375
CM000336,C00375,Contact,CAM0043,Webinar Campaign 043,Webinar,Sent,False,2025-10-26,True,True,C00375
CM000337,C00375,Contact,CAM0024,Advertisement Campaign 024,Advertisement,Sent,False,2024-03-14,False,True,C00375
CM000338,C00375,Contact,CAM0060,Event Campaign 060,Event,Sent,False,2026-05-08,True,True,C00375
CM000339,C00375,Contact,CAM0060,Event Campaign 060,Event,Sent,False,2026-04-28,True,True,C00375
CM000340,C00375,Contact,CAM0052,Advertisement Campaign 052,Advertisement,Sent,False,2025-05-11,True,True,C00375
CM000341,C00071,Contact,CAM0052,Advertisement Campaign 052,Advertisement,Sent,False,2025-05-06,True,True,C00071
CM000342,C00071,Contact,CAM0008,Email Campaign 008,Email,Sent,False,2023-05-21,True,True,C00071
CM000343,C00071,Contact,CAM0043,Webinar Campaign 043,Webinar,No Show,True,2025-10-20,False,True,C00071
CM000344,C00071,Contact,CAM0011,Webinar Campaign 011,Webinar,Registered,True,2024-01-24,False,True,C00071
CM000345,C00071,Contact,CAM0010,Content Syndication Campaign 010,Content Syndication,Sent,False,2024-05-02,True,True,C00071
CM000346,C00071,Contact,CAM0015,Advertisement Campaign 015,Advertisement,Sent,False,2024-04-25,True,True,C00071
CM000347,C00071,Contact,CAM0046,Webinar Campaign 046,Webinar,Sent,False,2026-01-24,True,True,C00071
CM000348,C00071,Contact,CAM0006,Telemarketing Campaign 006,Telemarketing,Sent,False,2023-04-15,True,True,C00071
CM000349,C00071,Contact,CAM0041,Email Campaign 041,Email,Sent,False,2025-04-18,True,True,C00071
CM000350,C00071,Contact,CAM0023,Webinar Campaign 023,Webinar,Sent,False,2024-05-18,True,True,C00071
CM000351,C00071,Contact,CAM0016,Content Syndication Campaign 016,Content Syndication,Sent,False,2023-08-25,True,True,C00071
CM000352,C00071,Contact,CAM0015,Advertisement Campaign 015,Advertisement,Sent,False,2024-05-04,False,True,C00071
CM000353,C00071,Contact,CAM0021,Advertisement Campaign 021,Advertisement,Sent,False,2023-08-12,True,False,C00071
CM000354,C00071,Contact,CAM0021,Advertisement Campaign 021,Advertisement,Sent,False,2023-09-02,True,True,C00071
CM000355,C00071,Contact,CAM0019,Webinar Campaign 019,Webinar,Sent,False,2024-06-17,True,True,C00071
CM000356,L00111,Lead,CAM0006,Telemarketing Campaign 006,Telemarketing,Sent,False,2023-04-25,True,True,L00111
CM000357,L00111,Lead,CAM0057,Event Campaign 057,Event,Sent,False,2026-05-29,True,True,L00111
CM000358,L00111,Lead,CAM0002,Telemarketing Campaign 002,Telemarketing,Sent,False,2023-03-01,True,True,L00111
CM000359,L00111,Lead,CAM0017,Content Syndication Campaign 017,Content Syndication,Sent,False,2023-11-09,True,True,L00111
CM000360,L00111,Lead,CAM0002,Telemarketing Campaign 002,Telemarketing,Sent,False,2023-02-17,True,True,L00111
CM000361,L00111,Lead,CAM0046,Webinar Campaign 046,Webinar,Attended,True,2026-01-20,False,True,L00111
CM000362,L00111,Lead,CAM0026,Telemarketing Campaign 026,Telemarketing,Sent,False,2023-12-21,True,False,L00111
CM000363,L00111,Lead,CAM0027,Advertisement Campaign 027,Advertisement,Sent,False,2024-04-09,True,True,L00111
CM000364,L00111,Lead,CAM0033,Advertisement Campaign 033,Advertisement,Sent,False,2023-03-14,True,True,L00111
CM000365,L00111,Lead,CAM0018,Content Syndication Campaign 018,Content Syndication,Sent,False,2024-06-15,True,True,L00111
CM000366,L00111,Lead,CAM0046,Webinar Campaign 046,Webinar,Sent,False,2026-01-03,True,True,L00111
CM000367,L00111,Lead,CAM0026,Telemarketing Campaign 026,Telemarketing,Clicked,True,2023-12-22,False,True,L00111
CM000368,L00111,Lead,CAM0048,Event Campaign 048,Event,Registered,True,2025-08-01,False,False,L00111
CM000369,L00111,Lead,CAM0039,Advertisement Campaign 039,Advertisement,Sent,False,2025-01-06,True,True,L00111
CM000370,L00265,Lead,CAM0049,Webinar Campaign 049,Webinar,No Show,True,2025-10-17,False,True,L00265
CM000371,L00425,Lead,CAM0016,Content Syndication Campaign 016,Content Syndication,Sent,False,2023-08-31,False,False,L00425
CM000372,L00425,Lead,CAM0036,Advertisement Campaign 036,Advertisement,Clicked,True,2024-09-15,False,True,L00425
CM000373,L00137,Lead,CAM0050,Webinar Campaign 050,Webinar,Sent,False,2025-09-15,True,False,L00137
CM000374,L00137,Lead,CAM0013,Content Syndication Campaign 013,Content Syndication,Sent,False,2023-04-25,True,True,L00137
CM000375,L00137,Lead,CAM0059,Content Syndication Campaign 059,Content Syndication,Sent,False,2026-05-11,True,True,L00137
CM000376,L00137,Lead,CAM0008,Email Campaign 008,Email,Sent,False,2023-04-26,True,True,L00137
CM000377,L00137,Lead,CAM0003,Event Campaign 003,Event,Sent,False,2023-11-08,True,True,L00137
CM000378,L00137,Lead,CAM0029,Webinar Campaign 029,Webinar,Sent,False,2024-02-17,True,True,L00137
CM000379,L00137,Lead,CAM0027,Advertisement Campaign 027,Advertisement,Sent,False,2024-04-14,True,True,L00137
CM000380,L00137,Lead,CAM0018,Content Syndication Campaign 018,Content Syndication,Responded,True,2024-07-06,False,True,L00137
CM000381,L00137,Lead,CAM0011,Webinar Campaign 011,Webinar,Sent,False,2024-01-22,True,True,L00137
CM000382,L00137,Lead,CAM0020,Event Campaign 020,Event,Sent,False,2023-12-16,True,True,L00137
CM000383,L00137,Lead,CAM0023,Webinar Campaign 023,Webinar,Sent,False,2024-05-19,True,True,L00137
CM000384,L00137,Lead,CAM0037,Email Campaign 037,Email,Sent,False,2024-03-31,True,True,L00137
CM000385,L00137,Lead,CAM0022,Event Campaign 022,Event,Sent,False,2024-05-15,True,True,L00137
CM000386,L00137,Lead,CAM0015,Advertisement Campaign 015,Advertisement,Sent,False,2024-04-20,True,True,L00137
CM000387,C00276,Contact,CAM0008,Email Campaign 008,Email,Sent,False,2023-05-16,True,True,C00276
CM000388,C00276,Contact,CAM0009,Webinar Campaign 009,Webinar,Registered,True,2024-08-17,False,True,C00276
CM000389,C00276,Contact,CAM0034,Webinar Campaign 034,Webinar,Attended,True,2024-05-27,False,True,C00276
CM000390,L00213,Lead,CAM0060,Event Campaign 060,Event,Registered,True,2026-04-23,False,True,L00213
CM000391,L00213,Lead,CAM0004,Advertisement Campaign 004,Advertisement,Clicked,True,2023-12-28,False,True,L00213
CM000392,L00213,Lead,CAM0014,Content Syndication Campaign 014,Content Syndication,Sent,False,2024-11-23,False,True,L00213
CM000393,L00142,Lead,CAM0036,Advertisement Campaign 036,Advertisement,Sent,False,2024-09-26,False,True,C00247
CM000394,L00142,Lead,CAM0053,Email Campaign 053,Email,Sent,False,2025-05-17,True,True,C00247
CM000395,L00142,Lead,CAM0009,Webinar Campaign 009,Webinar,Attended,True,2024-08-19,False,True,C00247
CM000396,L00142,Lead,CAM0037,Email Campaign 037,Email,Sent,False,2024-03-19,True,True,C00247
CM000397,C00175,Contact,CAM0057,Event Campaign 057,Event,Sent,False,2026-05-07,True,True,C00175
CM000398,C00175,Contact,CAM0060,Event Campaign 060,Event,Sent,False,2026-05-05,True,True,C00175
CM000399,C00175,Contact,CAM0057,Event Campaign 057,Event,Sent,False,2026-05-16,True,True,C00175
CM000400,C00175,Contact,CAM0057,Event Campaign 057,Event,Sent,False,2026-05-18,True,True,C00175
CM000401,C00175,Contact,CAM0057,Event Campaign 057,Event,Sent,False,2026-05-18,True,True,C00175
CM000402,C00175,Contact,CAM0056,Webinar Campaign 056,Webinar,Sent,False,2026-04-18,True,True,C00175
CM000403,C00175,Contact,CAM0058,Webinar Campaign 058,Webinar,Sent,False,2026-05-17,True,True,C00175
CM000404,C00175,Contact,CAM0057,Event Campaign 057,Event,Sent,False,2026-05-17,True,True,C00175
CM000405,C00175,Contact,CAM0013,Content Syndication Campaign 013,Content Syndication,Sent,False,2023-05-10,True,True,C00175
CM000406,C00175,Contact,CAM0042,Advertisement Campaign 042,Advertisement,Sent,False,2025-12-20,True,True,C00175
CM000407,C00175,Contact,CAM0029,Webinar Campaign 029,Webinar,Attended,True,2024-01-30,False,True,C00175
CM000408,C00175,Contact,CAM0011,Webinar Campaign 011,Webinar,Sent,False,2024-01-26,True,True,C00175
CM000409,C00175,Contact,CAM0011,Webinar Campaign 011,Webinar,No Show,True,2023-12-30,False,True,C00175
CM000410,C00175,Contact,CAM0045,Email Campaign 045,Email,Sent,False,2025-04-28,True,True,C00175
CM000411,C00175,Contact,CAM0015,Advertisement Campaign 015,Advertisement,Sent,False,2024-04-26,True,True,C00175
CM000412,C00175,Contact,CAM0022,Event Campaign 022,Event,Sent,False,2024-05-06,True,True,C00175
CM000413,L00138,Lead,CAM0003,Event Campaign 003,Event,Attended,True,2023-11-02,False,True,L00138
CM000414,L00138,Lead,CAM0028,Telemarketing Campaign 028,Telemarketing,Clicked,True,2024-12-06,False,True,L00138
CM000415,L00578,Lead,CAM0034,Webinar Campaign 034,Webinar,Sent,False,2024-05-17,True,True,L00578
CM000416,L00578,Lead,CAM0040,Webinar Campaign 040,Webinar,Sent,False,2023-11-30,True,True,L00578
CM000417,L00578,Lead,CAM0001,Email Campaign 001,Email,Sent,False,2024-10-28,True,True,L00578
CM000418,L00578,Lead,CAM0003,Event Campaign 003,Event,Sent,False,2023-10-24,True,True,L00578
CM000419,L00578,Lead,CAM0002,Telemarketing Campaign 002,Telemarketing,Sent,False,2023-02-25,True,True,L00578
CM000420,L00578,Lead,CAM0011,Webinar Campaign 011,Webinar,Sent,False,2024-01-17,True,False,L00578
CM000421,L00578,Lead,CAM0053,Email Campaign 053,Email,Sent,False,2025-06-08,True,True,L00578
CM000422,C00019,Contact,CAM0060,Event Campaign 060,Event,Registered,True,2026-04-24,False,True,C00019
CM000423,C00019,Contact,CAM0045,Email Campaign 045,Email,Sent,False,2025-04-15,True,True,C00019
CM000424,C00019,Contact,CAM0050,Webinar Campaign 050,Webinar,Attended,True,2025-08-30,False,True,C00019
CM000425,C00019,Contact,CAM0052,Advertisement Campaign 052,Advertisement,Clicked,True,2025-05-11,False,True,C00019
CM000426,L00532,Lead,CAM0018,Content Syndication Campaign 018,Content Syndication,Clicked,True,2024-06-16,False,False,L00532
